px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
9.83912	-10.2765	-2.53897	1.86245	-0.185154	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0.000804528
9.90041	-10.437	-2.83402	1.86664	-0.167125	9.82419	-10.5024	9.8	-10.5	1	-2.99999	0.0838181
9.91169	-10.5975	-2.86131	1.83369	-0.189174	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0.000568218
9.93636	-10.7283	-2.79293	1.81669	-0.197631	9.825	-10.7525	9.85	-10.8	0	-3.00047	0.00545551
9.93634	-10.8935	-2.83041	1.7791	-0.222575	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0.000745808
9.92448	-10.9907	-2.44053	1.7378	-0.260524	9.91881	-11.1448	9.85	-11.05	0	-1.9956	0.163117
9.92267	-11.1255	-2.459	1.70858	-0.275009	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0.000262212
9.93495	-11.2577	-2.44413	1.6901	-0.278406	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0.000528878
9.92079	-11.4113	-2.47424	1.65261	-0.298245	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0.000491058
9.92277	-11.533	-2.45016	1.63229	-0.303858	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0.000987047
9.88441	-11.6877	-2.50305	1.58286	-0.334399	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0.00120984
9.88775	-11.839	-2.58786	1.56854	-0.328045	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0.00651047
9.85191	-12.0051	-2.6325	1.52516	-0.350713	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0.000659642
9.80805	-12.1095	-2.33835	1.46902	-0.39574	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	0.100481
9.732	-12.2783	-2.4232	1.40314	-0.434944	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0.00202077
9.65713	-12.3479	-1.98736	1.3178	-0.510626	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	0.238088
9.55568	-12.4938	-2.08713	1.24	-0.554301	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0.00270607
9.50308	-12.5956	-2.02769	1.19384	-0.572193	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0.00720928
9.40512	-12.7249	-2.10668	1.12609	-0.60364	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0.00153261
9.29419	-12.7572	-1.68328	0.996007	-0.720436	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	0.320326
9.137	-12.8911	-1.87459	0.891861	-0.775744	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0.00546978
9.03155	-12.9414	-1.75781	0.786501	-0.854002	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0.0934928
8.88607	-13.0361	-1.91136	0.69759	-0.892722	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0.00333399
8.74696	-13.0866	-1.90557	0.571488	-0.983077	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0.0970791
8.57636	-13.1683	-2.07388	0.478919	-1.01454	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0.00304825
8.43854	-13.2155	-2.13838	0.388281	-1.05423	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0.0176887
8.258	-13.2745	-2.29133	0.304242	-1.07417	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0.00220683
8.07544	-13.297	-2.44993	0.187428	-1.14168	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0.0600385
7.8962	-13.3172	-2.54229	0.107875	-1.15413	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0.00117674
7.7189	-13.3145	-2.6592	0.0144659	-1.18836	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0.0248725
7.54385	-13.3051	-2.71513	-0.0611793	-1.19572	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0.000603749
7.31131	-13.2605	-3.06189	-0.181214	-1.26382	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	0.135592
7.12522	-13.2181	-3.10566	-0.256394	-1.26738	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0.000358069
7.03149	-13.2022	-2.73218	-0.288925	-1.21468	6.90569	-13.1515	6.9	-13.15	-2.72312	0	0.141105
6.84587	-13.1612	-2.82248	-0.348733	-1.20623	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0.000767929
6.76038	-13.1439	-2.54823	-0.384932	-1.17381	6.69426	-13.3705	6.6	-13.15	-3.00475	0	0.0794608
6.58158	-13.1154	-2.67012	-0.419513	-1.15077	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0.00158403
6.48034	-13.076	-2.53326	-0.466925	-1.13687	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0.0197985
6.33476	-13.0298	-2.59393	-0.507686	-1.12208	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0.000496602
6.22351	-12.9737	-2.50101	-0.561153	-1.11229	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0.0109426
6.06435	-12.9131	-2.57398	-0.599872	-1.09205	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0.000847621
5.95625	-12.842	-2.48413	-0.654119	-1.08404	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0.00882216
5.79139	-12.7813	-2.56522	-0.679022	-1.05353	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0.00153661
5.66971	-12.6873	-2.63976	-0.733447	-1.05221	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0.00419972
5.52742	-12.6056	-2.68194	-0.766921	-1.03094	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0.00065108
5.41123	-12.4963	-2.76091	-0.820883	-1.03023	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0.00541497
5.25584	-12.4041	-2.8178	-0.842978	-0.99968	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0.00130553
5.1691	-12.3161	-2.66885	-0.889041	-0.990075	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0.0270079
5.04383	-12.2109	-2.70415	-0.921561	-0.970558	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0.000537659
4.93208	-12.0703	-2.89145	-0.971325	-0.969644	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	0.0308957
4.81929	-11.9448	-2.9135	-1.00805	-0.954779	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0.000293807
4.76308	-11.8401	-2.62465	-1.062	-0.953077	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	0.0806197
4.68914	-11.7206	-2.6217	-1.10767	-0.947331	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	5.28302e-05
4.62341	-11.5883	-2.65818	-1.15746	-0.945453	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0.0015939
4.56196	-11.4523	-2.66485	-1.20637	-0.942492	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	2.1245e-05
4.47266	-11.2571	-3.09478	-1.24582	-0.930564	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	0.175039
4.42939	-11.0893	-3.09877	-1.30258	-0.9355	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	3.3598e-05
4.44766	-10.9926	-2.53974	-1.38407	-0.967014	4.46178	-10.9843	4.45	-10.95	0	1.81804	0.305272
4.43051	-10.8563	-2.53535	-1.43994	-0.969532	4.4464	-10.8663	4.45	-10.85	0	1.81805	1.61275e-05
4.44751	-10.7674	-2.25363	-1.50976	-0.988287	4.60972	-11.1274	4.45	-10.75	0	1.81614	0.0897512
4.44261	-10.6422	-2.25644	-1.56398	-0.988061	4.43858	-10.6346	4.45	-10.65	0	1.81614	2.88062e-06
4.40633	-10.4541	-2.72807	-1.58423	-0.949264	4.43099	-10.4242	4.45	-10.45	0	3.6396	0.22382
4.42353	-10.2915	-2.75037	-1.64558	-0.957186	4.44616	-10.2449	4.45	-10.25	0	3.6396	0.000141343
4.45079	-10.1478	-2.69113	-1.70901	-0.968773	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0.00464173
4.49752	-9.98692	-2.72305	-1.77817	-0.982812	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0.000292462
4.52002	-9.83353	-2.84818	-1.81439	-0.966479	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0.0173901
4.58204	-9.68341	-2.88286	-1.87876	-0.980663	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	0.000299557
4.66351	-9.55031	-2.7217	-1.96884	-1.02347	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	0.0508687
4.72774	-9.42194	-2.70968	-2.02669	-1.02503	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	5.7574e-05
4.77908	-9.28843	-2.78597	-2.06113	-1.00427	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	0.0108729
4.87199	-9.16003	-2.82346	-2.12506	-1.01631	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	0.000273027
4.92363	-9.00744	-2.95701	-2.13384	-0.957399	5.03379	-9.03255	5	-9	0.908384	2.72514	0.062343
5.02808	-8.86325	-2.99104	-2.19281	-0.962808	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	9.77516e-05
5.14623	-8.74449	-2.95575	-2.26704	-0.988356	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	0.0101721
5.25476	-8.629	-2.94586	-2.32319	-0.989949	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	3.28641e-05
5.32439	-8.49999	-2.96165	-2.33047	-0.930003	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	0.0459854
5.4399	-8.38081	-2.97011	-2.38058	-0.929093	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	1.35058e-05
5.54161	-8.2651	-2.96782	-2.41075	-0.901292	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	0.0104445
5.66151	-8.16252	-2.95565	-2.45957	-0.900735	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	8.78729e-06
5.76721	-8.06113	-2.92458	-2.48776	-0.87087	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	0.0137636
5.87628	-7.9697	-2.88273	-2.5292	-0.865715	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	0.000221551
5.9659	-7.87646	-2.79957	-2.54226	-0.817572	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	0.0349626
6.08574	-7.78646	-2.79214	-2.58185	-0.813106	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	0.000113902
6.12057	-7.68019	-2.57092	-2.54564	-0.701536	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	0.200877
6.25778	-7.56302	-2.66193	-2.57259	-0.690505	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	0.000846382
6.38217	-7.47409	-2.67542	-2.60373	-0.683014	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	0.00296201
6.53297	-7.36107	-2.7723	-2.62947	-0.671688	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	0.000824641
6.64992	-7.27945	-2.7264	-2.65042	-0.650341	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	0.00825628
6.77834	-7.20037	-2.73066	-2.67991	-0.644954	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	0.00012908
6.89382	-7.12704	-2.66008	-2.69764	-0.620303	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	0.011886
7.04654	-7.03337	-2.73648	-2.71956	-0.608527	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	0.000560049
7.10806	-6.95617	-2.43694	-2.69986	-0.533183	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	0.138691
7.2475	-6.8605	-2.51392	-2.71188	-0.516826	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	0.000816563
7.31378	-6.78718	-2.26841	-2.69718	-0.457079	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	0.0964701
7.44854	-6.68635	-2.36098	-2.7001	-0.436283	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	0.00121086
7.59665	-6.62436	-2.49457	-2.73506	-0.454562	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	0.0172016
7.73669	-6.54113	-2.55122	-2.74549	-0.440944	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	0.000471033
7.8352	-6.48013	-2.40841	-2.74775	-0.410862	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	0.0270288
7.96437	-6.40922	-2.44122	-2.75923	-0.400641	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	0.000236009
8.06976	-6.35121	-2.35378	-2.7658	-0.380986	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	0.0118328
8.21412	-6.2634	-2.43694	-2.76601	-0.361402	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	0.000873945
8.33917	-6.2003	-2.44053	-2.77574	-0.351236	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	0.00258968
8.49853	-6.09574	-2.55511	-2.76542	-0.323271	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	0.00167958
8.58138	-6.02519	-2.31275	-2.74517	-0.27391	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	0.0793191
8.72601	-5.91798	-2.41581	-2.72837	-0.244461	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	0.00166662
8.86007	-5.85317	-2.45099	-2.73638	-0.239208	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	0.00029286
9.01801	-5.73072	-2.57703	-2.71174	-0.204376	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	0.00230661
9.10926	-5.65071	-2.38843	-2.68772	-0.16037	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	0.0546009
9.24802	-5.52641	-2.49047	-2.65885	-0.126452	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	0.00206248
9.35526	-5.44908	-2.44032	-2.65014	-0.109194	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	0.00872767
9.47409	-5.35506	-2.47304	-2.63757	-0.092976	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	0.000516802
9.5423	-5.27415	-2.19378	-2.59943	-0.0361361	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	0.109601
9.66319	-5.14352	-2.29852	-2.56376	-0.00273735	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	0.00206647
9.74896	-5.0573	-2.21897	-2.54119	0.0231444	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	0.016655
9.8688	-4.92281	-2.32772	-2.50533	0.0538034	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	0.00182381
9.95589	-4.83137	-2.26194	-2.48119	0.0784418	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	0.0118958
10.0709	-4.69619	-2.36409	-2.44705	0.104836	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	0.00141949
10.2285	-4.61113	-2.60917	-2.48013	0.0543591	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	0.0773657
10.3527	-4.47457	-2.69168	-2.45303	0.0756879	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	0.00092859
10.3731	-4.35523	-2.29148	-2.3619	0.184896	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	0.266819
10.4733	-4.21024	-2.38864	-2.32471	0.208772	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	0.00120986
10.583	-4.10695	-2.48791	-2.32703	0.188764	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	0.0137825
10.6796	-3.96036	-2.56431	-2.29365	0.208838	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	0.000884856
10.7653	-3.84107	-2.57132	-2.27243	0.217714	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	0.00476722
10.867	-3.67438	-2.68188	-2.23604	0.239361	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	0.0012079
10.9109	-3.54934	-2.57149	-2.18146	0.291261	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	0.0451296
10.9855	-3.38738	-2.67075	-2.14193	0.313044	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	0.00125334
11.0955	-3.26353	-2.80019	-2.16079	0.262789	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	0.05376
11.1758	-3.113	-2.83476	-2.13543	0.272159	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	0.00024108
11.22	-2.97148	-2.7285	-2.08228	0.320666	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	0.0389956
11.2902	-2.81088	-2.78174	-2.05266	0.331175	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	0.000330822
11.2246	-2.66228	-2.43	-1.89894	0.512983	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	0.546783
11.2453	-2.52203	-2.46215	-1.85742	0.526191	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	0.00066131
11.2954	-2.39387	-2.48451	-1.84678	0.499967	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	0.0123475
11.3191	-2.23398	-2.5332	-1.80567	0.511417	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	0.000514315
11.3612	-2.09897	-2.55531	-1.7971	0.481967	11.1623	-1.9797	11.3	-2	0.909855	2.72956	0.0187418
11.3865	-1.92683	-2.62864	-1.76024	0.490741	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	0.000462056
